Category,URL,Name,Store Name,Price,,,,,,,,https://slickdeals.net/deal-categories/
5,https://slickdeals.net/f/13946834-instantly-sweet-75-desserts-and-sweet-treats-from-your-instant-pot-or-other-electric-pressure-cooker-7-9?src=catpagev2,Instantly Sweet: 75 Desserts and Sweet Treats from Your Instant Pot or Other Electric Pressure Cooker $7.9,Amazon,$7.90 ,,,,,,,,
5,https://slickdeals.net/f/13945841-fins-harley-earl-the-rise-of-general-motors-and-the-glory-days-of-detroit-kindle-edition-and-other-good-nonfiction-ebooks-2?src=catpagev2,"Fins: Harley Earl, the Rise of General Motors, and the Glory Days of Detroit Kindle Edition and other good nonfiction ebooks $2",Amazon,$2 ,,,,,,,,
5,https://slickdeals.net/f/13942583-the-sleeper-and-the-spindle-by-neil-gaiman-ebook-0-99-via-google-play-amazon?src=catpagev2,The Sleeper and the Spindle by Neil Gaiman (eBook),Google Play,$1 ,,,,,,,,
5,https://slickdeals.net/f/13944350-what-to-do-when-you-don-t-know-what-to-do-kindle-372-pages-0-99?src=catpagev2,"What to Do When You Don't Know What to Do (Kindle, 372 Pages) $0.99",Amazon,$0.99 ,,,,,,,,
5,https://slickdeals.net/f/13942634-kindle-children-s-ebook-a-bear-called-paddington-by-michael-bond-0-99-amazon-google-play-b-n-nooki?src=catpagev2,"Kindle Children's eBook: A Bear Called Paddington by Michael Bond - $0.99 - Amazon, Google Play, B&N Nooki",,,,,,,,,,
5,https://slickdeals.net/f/13940540-kindle-ya-ebooks-witch-s-vacuum-cleaner-terry-pratchett-love-simon-dorothy-must-die-el-deafo-princess-academy-many-more-0-50-2-each-amazon-google-play-b-n-nook?src=catpagev2,"Kindle YA eBooks: Witch's Vacuum Cleaner - Terry Pratchett, Love, Simon, Dorothy Must Die, El Deafo,, Princess Academy + many more - $0.50-$2 each - Amazon, Google Play, B&N Nook",Amazon,$0.49 ,,,,,,,,
5,https://slickdeals.net/f/13940021-hidden-figures-guinness-world-records-wacky-and-wild-and-more-0-49-kindle-ebooks-amazon?src=catpagev2,"Hidden Figures, Guinness World Records: Wacky and Wild! and more - $0.49 Kindle ebooks @ Amazon",Amazon,$0.49 ,,,,,,,,
5,https://slickdeals.net/f/13937003-john-le-carr-a-legacy-of-spies-a-novel-kindle-edition-1-99-amazon?src=catpagev2,John Le Carré: A Legacy of Spies: A Novel [Kindle Edition] $1.99 ~ Amazon,Amazon,$1.99 ,,,,,,,,
5,https://slickdeals.net/f/13936292-sun-tzu-art-of-war-kindle-edition-0-99?src=catpagev2,"Sun Tzu Art of war, Kindle edition $0.99",Amazon,$0.99 ,,,,,,,,
5,https://slickdeals.net/f/13937561-sci-fi-audible-occupation-rise-3-1-kindle-2-audible-add-on-building-a-rebellion-decades-after-an-alien-invasion?src=catpagev2,Sci-Fi Audible Occupation: Rise   $3  ($1 Kindle + $2 Audible add-on)  (Building a rebellion decades after an alien invasion),Audible,,,,,,,,,
5,https://slickdeals.net/f/13937441-remote-office-not-required-kindle-and-apple-books-2-99?src=catpagev2,Remote: Office Not Required (Kindle and Apple Books) $2.99,,$2.99 ,,,,,,,,
5,https://slickdeals.net/f/13936616-kindle-ya-fantasy-ebook-ranger-s-apprentice-book-1-the-ruins-of-gorlan-by-john-flanagan-1-99-amazon-google-play-and-b-n-nook?src=catpagev2,"Kindle YA Fantasy eBook: Ranger's Apprentice Book 1 (The Ruins of Gorlan) by John Flanagan - $1.99 - Amazon, Google Play and B&N Nook",,,,,,,,,,
6,https://slickdeals.nethttps://e-10293.adzerk.net/r?e=eyJ2IjoiMS4zIiwiYXYiOjQ5MzQzMywiYXQiOjE2MiwiYnQiOjQ4LCJjbSI6MTUwNTA3OSwiY3QiOiJjbG90aGluZyAmIGFjY2Vzc29yaWVzIiwiY2giOjM5MjkzLCJjayI6e30sImNyIjoxNjkyNDE5NiwiZGkiOiI3ZDJlZWQyOGVmMDU0ZjRlYTQzYThhZThiMTA3YTZkNSIsImRqIjowLCJpaSI6IjVmODVlMWJmNWExMzQ4OGU4NDI3MmMzMTA4MDI5ZGEyIiwiZG0iOjMsImZjIjoxOTU5ODMyOSwiZmwiOjExNDAxMzgwLCJpcCI6IjI3LjE0Ny4xOTEuMyIsImt3IjoiY2F0IGFwcGFyZWwiLCJtayI6ImNhdCBhcHBhcmVsIiwibnciOjEwMjkzLCJwYyI6MTA3MS40MywiZWMiOjAsInByIjoxNTc0MTEsInJ0IjoxLCJycyI6NTAwLCJzYSI6IjE4Iiwic2IiOiJpLTBmOTAxYWVjMWRlN2IzYTFkIiwic3AiOjEwMjA0LCJzdCI6MTA4ODkyOSwidHIiOnRydWUsInVrIjoiNzJkYjQ3MGE4NThmMTFlYWEyNTM0MjY3ZTgwM2YzMTUiLCJ0cyI6MTU4NzY2NjE4MjA2NiwicG4iOiJjYXRlZ29yeURlYWxzIiwiZ2MiOnRydWUsImdzIjoibm9uZSIsInVyIjoiaHR0cHM6Ly9zbGlja2RlYWxzLm5ldC9wYWlkUGxhY2VtZW50cy5waHA_dGhyZWFkaWQ9MTM5OTkxODcmc3JjPWZhLSVjb252ZXJzaW9uaWQlIn0&s=7Thn-Q4kDLsXetxmDb-njpzBsac,adidas Coupon: Additional Savings for Regular and Sale Items,adidas,30% Off,,,,,,,,
6,https://slickdeals.net/f/13983671-50-off-at-the-north-face-for-first-responders-until-12-31-20?src=featured-cat,The North Face: Savings for First Responders and Healthcare Workers,The North Face,50% Off,,,,,,,,
6,https://slickdeals.net/f/13982444-costco-members-32-degrees-rain-jacket-12-2-pack-men-s-polo-shirts-11-more-free-s-h?src=featured-cat,"Costco Members: 32 Degrees: Rain Jacket $12, 2-Pack Men's Polo Shirts",Costco Wholesale,$11 ,,,,,,,,
6,https://slickdeals.net/f/13983896-40-off-at-adidas-for-first-responders-military-nurses-medical-professionals?src=featured-cat,"adidas: Savings for Military, First Responders, Nurses & Medical Workers",adidas,40% Off,,,,,,,,
6,https://slickdeals.net/f/13996400-levi-s-men-s-505-jean-at-costco-20-free-shipping?src=featured-cat,Costco Members: Levi’s Men’s 505 Jeans,Costco Wholesale,$20 ,,,,,,,,
6,https://slickdeals.net/f/13990139-men-s-women-s-phd-ski-snowboard-socks-sale-50-off-extra-15-off-free-shipping?src=featured-cat,Men's & Women's PhD Ski & Snowboard Socks Sale: 50% Off + Extra,smartwool,15% Off,,,,,,,,
6,https://slickdeals.net/f/13990478-dyson-genuine-replacement-360-glass-hepa-filter-tp01-tp02-bp01-35-9-shipping-more?src=featured-cat,"Dyson Genuine Replacement 360° Glass HEPA Filter (TP01, TP02, BP01)",Dyson,$35 ,,,,,,,,
6,https://slickdeals.net/f/14001824-toms-shoes-sale-tiny-toms-forged-iron-grey-rockband-classics-11-kids-bubble-graffiti-canvas-classics-13-women-s-suede-lena-espadrilles-20-more-fs-on-60?src=catpagev2,TOMS Shoes Sale: Toddlers Forged Iron Grey Rockband Classics,TOMS Surprise Sale,$11 ,,,,,,,,
6,https://slickdeals.net/f/14002118-kirkland-signature-ladies-french-terry-leggings-9-99-free-shipping-costco?src=catpagev2,Kirkland Signature Ladies' French Terry Leggings $9.99+Free Shipping @ Costco,Costco Wholesale,$9.99 ,,,,,,,,
6,https://slickdeals.net/f/14002589-new-balance-kids-fuelcore-urge-running-shoes-18-99-free-shipping?src=catpagev2,New Balance Kids FuelCore Urge Running Shoes $18.99 + Free Shipping,Olympia Sports,$18.99 ,,,,,,,,
6,https://slickdeals.net/f/14001878-eddie-bauer-rainfoil-men-s-packable-jacket-34-99-free-shipping-another-color-added?src=catpagev2,Eddie Bauer Rainfoil Men's Packable Jacket $34.99 + Free Shipping *Another color added*,Eddie Bauer,$34.99 ,,,,,,,,
6,https://slickdeals.net/f/14001788-loft-women-s-apparel-sale-pleated-swing-tank-5-ribbed-tights-3-44-wide-leg-tuxedo-pants-8-more-free-shipping?src=catpagev2,"Loft Women's Apparel Sale: Pleated Swing Tank $5, Ribbed Tights $3.44, Wide Leg Tuxedo Pants $8 & More + Free Shipping",Loft,$5 ,,,,,,,,
6,https://slickdeals.net/f/14002637-cole-haan-men-s-grand-tour-chukka-shoes-costco-size-9-and-9-5-only-49?src=catpagev2,Cole Haan Men's Grand Tour Chukka Shoes - Costco (Size 9 and 9.5 Only) $49,Costco Wholesale,$49 ,,,,,,,,
6,https://slickdeals.net/f/14002337-ego-reconditioned-21-in-56v-lith-ion-cordless-electric-walk-behind-self-propelled-mower-7-5-ah-battery-charger-included-370-25-tax-free-ship-to-store-home-depot?src=catpagev2,"EGO Reconditioned 21 in. 56V Lith-Ion Cordless Electric Walk Behind Self Propelled Mower, 7.5 Ah Battery & Charger Included $370.25 + Tax - Free Ship to Store @ Home Depot",Home Depot,,,,,,,,,
6,https://slickdeals.net/f/14001839-puma-sale-toddler-cabana-racer-shoe-15-women-s-adelina-ballet-shoes-20-men-s-spirit-ii-it-soccer-shoes-20-more-fs-on-35?src=catpagev2,"Puma Sale: Toddler Cabana Racer Shoe $15, Women's Adelina Ballet Shoes $20, Men's Spirit II IT Soccer Shoes $20 & More + FS on $35+",PUMA,$15 ,,,,,,,,
6,https://slickdeals.net/f/14002769-continental-vulc-shoes-28-09?src=catpagev2,Continental Vulc Shoes $28.09,adidas,$28.09 ,,,,,,,,
6,https://slickdeals.net/f/14002772-champion-women-s-nxt-shoes-19-98?src=catpagev2,Champion Women's NXT Shoes $19.98,Dick's Sporting Goods,$19.98 ,,,,,,,,
6,https://slickdeals.net/f/14002775-lands-end-coupon-up-to-50-off-sitewide-regular-sale-price-styles-free-shipping?src=catpagev2,Lands' End Coupon: Up to 50% Off Sitewide Regular & Sale Price Styles + Free Shipping,Lands' End,,,,,,,,,
6,https://slickdeals.net/f/14002598-old-navy-boys-st-patrick-day-tee-toddler-camo-crew-neck-tee-1-38-boys-canvas-strap-hi-tops-8-40-more-free-curbside-pickup-select-ga-locations?src=catpagev2,"Old Navy: Boys' St. Patrick Day Tee, Toddler Camo Crew Neck Tee $1.38, Boys' Canvas Strap Hi-Tops $8.40 & more + Free Curbside Pickup (Select GA locations)",Old Navy,$1.38 ,,,,,,,,
6,https://slickdeals.net/f/14002073-eddie-bauer-men-s-cloud-cap-rain-jacket-35-free-shipping?src=catpagev2,Eddie Bauer Men's Cloud Cap Rain Jacket $35 + Free Shipping,Eddie Bauer,$35 ,,,,,,,,
6,https://slickdeals.net/f/14002034-columbia-boys-8-20-steens-mountain-1-4-snap-jacket-for-6-shipped-w-purchase-of-beauty-item-at-belk?src=catpagev2,Columbia Boys 8-20 Steens Mountain 1/4 Snap Jacket for $6 Shipped w/ Purchase of Beauty Item at Belk,Belk,$6 ,,,,,,,,
6,https://slickdeals.net/f/14002403-shopdisney-get-20-off-100?src=catpagev2,ShopDisney: Get $20 Off $100+,shopDisney,,,,,,,,,
6,https://slickdeals.net/f/14002388-buffalo-ladies-tie-front-top-11-99-free-shipping-costco?src=catpagev2,Buffalo Ladies' Tie Front Top $11.99 + Free Shipping @ Costco,Costco Wholesale,$11.99 ,,,,,,,,
6,https://slickdeals.net/f/14000438-adidas-men-s-ultraboost-19-shoes-70-adidas-women-s-ultraboost-shoes-63-free-shipping?src=catpagev2,"adidas UltraBoost Shoes: Women's UltraBoost $63, Men's UltraBoost 19",eBay,$70 ,,,,,,,,
6,https://slickdeals.net/f/14002181-banana-republic-men-s-silk-cotton-cashmere-v-neck-or-supima-crewneck-sweater-15-60-slim-luxe-traveler-jean-from-28-80-shipped?src=catpagev2,"Banana Republic: Men's Silk Cotton Cashmere V-Neck or SUPIMA Crewneck Sweater $15.60, Slim Luxe Traveler Jean from $28.80 shipped",Banana Republic,$15.60 ,,,,,,,,
6,https://slickdeals.net/f/14001851-ecco-coupon-40-off-select-golf-shoes-men-s-golf-soft-golf-shoe-84-women-s-golf-soft-low-shoe-78-more-free-shipping?src=catpagev2,"Ecco Coupon 40% Off Select Golf Shoes: Men's Golf Soft Golf Shoe $84, Women's Golf Soft Low Shoe $78 & More + Free Shipping",Ecco,,,,,,,,,
6,https://slickdeals.net/f/14001107-world-wide-sportsman-men-s-nylon-angler-short-sleeve-shirt-7-colors-10-free-store-pickup-at-bass-pro-shops?src=catpagev2,World Wide Sportsman Men's Nylon Angler Short-Sleeve Shirt (7 colors) $10 + Free store pickup at Bass Pro Shops,Bass Pro Shops,$9.97 ,,,,,,,,
6,https://slickdeals.net/f/13999598-c21-stores-men-s-and-women-s-basics-bras-multipack-boxer-briefs-more-10-each-free-shipping-on-10?src=catpagev2,"C21 Stores Men's and Women's Basics (Bras, Multipack Boxer Briefs, More)",Century 21,$10 each,,,,,,,,
6,https://slickdeals.net/f/14000831-reebok-women-s-les-mills-shorts-9-99-free-shipping?src=catpagev2,Reebok Women's Les Mills Shorts (Purple),eBay,$10 ,,,,,,,,
6,https://slickdeals.net/f/14001914-adidas-men-s-ownthegame-shoes-23-10-strutter-shoes-23-10-men-s-energyfalcon-shoes-wide-24-50-free-shipping?src=catpagev2,"adidas Men's OwnTheGame Shoes $23.10, Strutter Shoes $23.10, Men's EnergyFalcon Shoes (wide) $24.50 + Free Shipping",adidas,$23.10 ,,,,,,,,
6,https://slickdeals.net/f/14000783-oboz-women-s-lynx-low-b-dry-hiking-shoes-aqua-frost-grey-51-30-shipped?src=catpagev2,Oboz Women's Lynx Low B-Dry Hiking Shoes (aqua/frost grey) $51.30 Shipped,Steep and Cheap,$44.98 ,,,,,,,,
6,https://slickdeals.net/f/14001428-under-armour-girls-big-logo-twist-hoodie-various-9-girls-branded-repeat-tee-pink-4-juniors-french-terry-hoodie-various-9-more-free-shipping-on-35?src=catpagev2,"Under Armour: Girls' Big Logo Twist Hoodie (various) $9, Girls' Branded Repeat Tee (pink) $4, Juniors' French Terry Hoodie (various) $9 & More + Free Shipping on $35+",Belk,$9 ,,,,,,,,
6,https://slickdeals.net/f/14001035-the-north-face-big-girls-boys-glacier-1-4-snap-fleece-pullover-various-19-73-patagonia-big-girls-micro-d-snap-t-fleece-jacket-purple-28-73-free-s-h?src=catpagev2,"The North Face Big Girls' & Boys' Glacier 1/4-Snap Fleece Pullover (various) $19.73, Patagonia Big Girls' Micro D Snap-T Fleece Jacket (purple) $28.73 + Free S/H",REI,$19.73 ,,,,,,,,
6,https://slickdeals.net/f/14000852-men-s-j75-by-jump-casual-dress-shoes-various-styles-colors-25-each-men-s-floyd-emilio-chukka-boots-black-or-brown-25-free-shipping?src=catpagev2,"Men's J75 by Jump Casual Dress Shoes (various styles & colors) $25 Each, Men's Floyd Emilio Chukka Boots (black or brown) $25 + Free Shipping",Journeys,$25 ,,,,,,,,
6,https://slickdeals.net/f/14001209-fila-usa-charleston-sneaker-21-96?src=catpagev2,FILA USA Charleston Sneaker $21.96,Nordstrom Rack,$21.96 ,,,,,,,,
6,https://slickdeals.net/f/14001032-gap-com-boys-denim-chore-jacket-15-girls-cardi-sweater-7-49-toddler-glitter-hoodie-tunic-7-49-disney-mulan-pj-set-8-49-more-fs-on-12-50?src=catpagev2,"Gap.com: Boys' Denim Chore Jacket $15, Girls' Cardi Sweater $7.49, Toddler Glitter Hoodie Tunic $7.49, Disney Mulan PJ Set $8.49 & more + FS on $12.50+",Gap,$7.49 ,,,,,,,,
6,https://slickdeals.net/f/13999220-adidas-adilette-slide-sandals-women-s-aqua-12-60-men-s-cloudfoam-12-60-more-free-s-h?src=catpagev2,"adidas Adilette Slide Sandals: Women's Aqua $12.60, Men's Cloudfoam",adidas,$12.60 ,,,,,,,,
6,https://slickdeals.net/f/14000813-citizen-quartz-white-dial-ladies-watch-60-free-s-h?src=catpagev2,Citizen Quartz White Dial Ladies Watch $60 + free s/h,JomaShop,$60 ,,,,,,,,
6,https://slickdeals.net/f/14000936-roxy-women-s-danaris-slip-on-shoes-7-colors-18-free-shipping?src=catpagev2,Roxy Women's Danaris Slip-On Shoes (7 colors) $18 + Free shipping,Roxy,$18 ,,,,,,,,
6,https://slickdeals.net/f/14001539-nautica-packable-pocket-backpack-orange-10-19-women-s-diver-crossbody-bag-black-9-85-men-s-crew-neck-or-solid-v-neck-t-shirts-various-6-63-more-free-s-h-on-50?src=catpagev2,"Nautica: Packable Pocket Backpack (orange) $10.19, Women's Diver Crossbody Bag (black) $9.85, Men's Crew Neck or Solid V-Neck T-Shirts (various) $6.63 & More + Free S/H on $50+",Nautica,$10.19 ,,,,,,,,
6,https://slickdeals.net/f/14000921-columbia-women-s-meadows-shorty-omni-heat-3d-winter-boots-ti-grey-steel-wild-iris-48-free-shipping-50?src=catpagev2,Columbia Women's Meadows Shorty Omni-Heat 3D Winter Boots (Ti Grey Steel/Wild Iris) $48 + Free Shipping $50+,Backcountry,$48 ,,,,,,,,
6,https://slickdeals.net/f/13999187-adidas-coupon-additional-savings-for-regular-and-sale-items-30-off-free-s-h?src=catpagev2,adidas Coupon: Additional Savings for Regular and Sale Items,adidas,30% Off,,,,,,,,
6,https://slickdeals.net/f/13999301-carhartt-men-s-regular-cotton-full-swing-chore-coat-55-free-shipping?src=catpagev2,Carhartt Men's Cotton Full Swing Chore Coat (Brown or Black),Home Depot,$55 ,,,,,,,,
6,https://slickdeals.net/f/13999385-new-balance-ventr-running-shoes-men-s-35-women-s-24-75-free-shipping?src=catpagev2,"New Balance VENTR Running Shoes: Men's $35, Women's",Joes New Balance Outlet,$24.75 ,,,,,,,,
6,https://slickdeals.net/f/14000087-dsw-coupon-40-off-nike-men-s-downshifter-9-running-shoes-4e-width-27-florsheim-men-s-oxford-30-women-s-tommy-hilfiger-slushe-rain-boot-18-more-free-s-h?src=catpagev2,"DSW Coupon: 40% Off: Nike Men's Downshifter 9 Running Shoes (4e Width) $27, Florsheim Men's Oxford $30, Women's Tommy Hilfiger Slushe Rain Boot $18 & More + Free S/H",DSW,$27 ,,,,,,,,
6,https://slickdeals.net/f/14000927-stacy-adams-boys-toddler-youth-atwell-oxford-shoes-cognac-11-99-max-jake-mini-backpack-various-8-99-free-shipping?src=catpagev2,"Stacy Adams Boys' Toddler/Youth Atwell Oxford Shoes (cognac) $11.99, Max + Jake Mini Backpack (various) $8.99 + Free Shipping",DSW,$11.99 ,,,,,,,,
6,https://slickdeals.net/f/13999796-nhl-apparel-50-off-at-target-from-7-99-free-shipping-5-w-red-card?src=catpagev2,NHL Apparel 50% off at Target from 7.99- Free shipping / 5% w/ red card,Target,$8.99 ,,,,,,,,
6,https://slickdeals.net/f/14001239-loft-women-s-shirts-tees-on-sale?src=catpagev2,LOFT Women’s Shirts/Tees on Sale,Loft,,,,,,,,,
6,https://slickdeals.net/f/14001206-waist-defined-mock-neck-rib-knit-dress-for-girls-7-18?src=catpagev2,Waist-Defined Mock-Neck Rib-Knit Dress for Girls $7.18,Old Navy,$7.18 ,,,,,,,,
6,https://slickdeals.net/f/14000066-zenni-20-off-blokz-free-shipping-until-06-30?src=catpagev2,Zenni: 20% Off Blokz + Free Shipping (until 06/30),ZenniOptical,,,,,,,,,
6,https://slickdeals.net/f/14000003-calvin-klein-modal-boxer-briefs-3-pack-33-32?src=catpagev2,Calvin Klein Modal Boxer Briefs (3-pack) $33.32,Calvin Klein,$33.32 ,,,,,,,,
6,https://slickdeals.net/f/14001014-under-armour-men-s-heatgear-ua-tech-t-shirt-9-99-free-shipping-at-proozy?src=catpagev2,Under Armour Men's Heatgear UA Tech T-Shirt - $9.99 + Free Shipping at Proozy,Proozy,$9.99 ,,,,,,,,
6,https://slickdeals.net/f/14000990-officially-licensed-nintendo-t-shirts-4-for-40?src=catpagev2,Officially Licensed Nintendo T-Shirts - 4 for $40,Zavvi,$40 ,,,,,,,,
6,https://slickdeals.net/f/14000510-eddie-bauer-girls-rock-creek-reversible-jacket-various-19-99-girls-graphic-long-sleeve-t-shirt-various-from-3-99-free-shipping?src=catpagev2,"Eddie Bauer Girls' Rock Creek Reversible Jacket (various) $19.99, Girls' Graphic Long Sleeve T-Shirt (various) From $3.99 + Free Shipping",Eddie Bauer,$19.99 ,,,,,,,,
6,https://slickdeals.net/f/14000882-breitling-galactic-automatic-chronograph-watch-2995-free-s-h?src=catpagev2,Breitling Galactic Automatic Chronograph Watch $2995 + free s/h,,"$2,995 ",,,,,,,,
6,https://slickdeals.net/f/14000756-nordstrom-clearance-sale-extra-25-off-for-limited-time?src=catpagev2,Nordstrom Clearance Sale Extra 25% off for limited time,Nordstrom,,,,,,,,,
6,https://slickdeals.net/f/13999439-timberland-men-s-davis-square-mid-top-chukka-sneaker-36-timberland-women-s-canvas-mule-sneaker-36-free-shipping?src=catpagev2,"Timberland Men's Davis Square Mid-Top Chukka Sneaker $36, Timberland Women's Canvas Mule Sneaker $36 + Free Shipping",Nordstrom,$36 ,,,,,,,,
6,https://slickdeals.net/f/13999064-costco-members-levi-s-505-straight-fit-jeans-19-99-or-less-costco-com-free-s-h?src=catpagev2,"Costco Members: Levi's 505 straight fit jeans $19.99 or less, Costco.com free s&h",Costco Wholesale,$19.99 ,,,,,,,,
6,https://slickdeals.net/f/13998353-the-children-s-place-up-to-80-off-girls-print-racerback-dress-from-3-39-girls-holographic-glitter-unicorn-bag-7-98-more-free-s-h?src=catpagev2,The Children's Place Up to 80% Off Sale: Girls' Print Racerback Dress (various),The Children's Place,from $3.40,,,,,,,,
6,https://slickdeals.net/f/13998536-salvatore-ferragamo-sunglasses-from-59-free-shipping?src=catpagev2,Salvatore Ferragamo Sunglasses (Various),EyeDictive,$59 ,,,,,,,,
6,https://slickdeals.net/f/13998929-aeropostale-aero-canvas-flip-flops-for-13-80-various-styles-colors?src=catpagev2,Aeropostale: Aero Canvas Flip-Flops for $13.80 (various styles/colors),Aeropostale,$13.80 ,,,,,,,,
6,https://slickdeals.net/f/13997504-volcom-coupon-50-off-sitewide-including-sale-men-s-tee-6-women-s-le-fresh-dress-11-50-men-s-slim-fit-jeans-18-women-s-sandals-10-men-s-flip-flops-8-50-free-sh?src=catpagev2,"Volcom Coupon: 50% Off Sitewide Including Sale: Women's Dress $11.50, Men's Tee",Volcom,$6 ,,,,,,,,
6,https://slickdeals.net/f/13997447-glycine-combat-6-vintage-men-s-automatic-watch-259-free-s-h?src=catpagev2,Glycine Combat 6 Vintage Men's Automatic Watch,Ashford,$259 ,,,,,,,,
6,https://slickdeals.net/f/13996910-puma-viz-runner-men-s-running-shoes-25-men-s-essential-shorts-small-10-more-free-s-h?src=catpagev2,"PUMA Viz Runner Men's Running Shoes $25, Men's Essential Shorts (Small)",eBay,$10 ,,,,,,,,
6,https://slickdeals.net/f/13997861-nike-precision-iii-32-revolution-5-35-more-free-shipping?src=catpagev2,"Nike - Precision III $32, Revolution 5 $35 & More + Free Shipping",Olympia Sports,$32 ,,,,,,,,
